BTC,LTC,ETC,ETH,BCH,XMR,XRP,ZEC,DASH
6724.9,58.2,13.12,292.09,560.5,96.9,0.3456,140.66,149.28
6732.3,57.89,13.15,291.87,557.9,96.43,0.345,139.72,149.87
6717.0,57.95,13.09,288.69,555.5,96.76,0.341,139.44,149.47
6678.8,57.5,12.96,286.21,551.9,96.14,0.3393,137.21,148.5
6684.5,57.57,13.01,285.31,550.9,96.23,0.3404,137.0,148.2
6652.5,57.35,12.92,282.26,548.1,94.99,0.34,135.87,148.5
6678.0,57.31,12.93,283.49,546.5,95.23,0.3407,137.09,148.21
6672.0,57.31,12.98,283.93,546.7,94.8,0.3412,137.4,149.7
6661.9,57.45,12.91,283.62,546.2,94.39,0.3395,137.52,148.6
6664.9,57.78,12.93,285.03,549.0,95.0,0.3403,136.63,144.2
6668.1,57.99,12.98,284.63,549.9,95.0,0.3408,137.55,144.55
6676.1,57.7,13.09,285.0,547.0,94.76,0.3396,136.95,145.7
6652.4,57.63,12.97,283.91,544.9,94.59,0.3377,136.75,145.25
6431.8,56.12,12.67,276.0,530.7,92.55,0.3284,131.98,142.0
6428.2,55.2,12.62,275.79,527.6,91.18,0.3257,129.85,140.61
6445.0,55.14,12.59,275.55,523.6,92.28,0.3261,130.59,140.51
6409.7,54.75,12.39,271.06,518.8,92.83,0.321,128.72,140.09
6432.8,54.96,12.31,271.6,517.8,91.84,0.3199,129.23,139.65
6344.2,54.63,12.07,266.71,514.9,88.5,0.3157,126.35,136.5
6370.2,55.02,12.16,266.79,521.2,89.49,0.3219,127.21,136.61
6351.4,55.28,12.18,268.75,519.0,89.7,0.3169,126.66,135.84
6359.8,55.18,12.17,270.02,518.7,89.67,0.3178,127.65,136.78
6424.0,55.54,12.35,274.28,523.4,89.79,0.325,128.84,138.66
6408.9,55.24,12.3,273.58,522.2,90.05,0.3215,129.03,137.6
6410.2,55.19,12.26,274.05,521.4,90.05,0.3197,129.81,137.75
6407.0,55.06,12.16,272.02,517.6,89.31,0.3202,127.92,136.7
6390.0,55.02,12.13,270.74,517.2,88.84,0.3184,128.27,136.7
6425.2,55.47,12.22,273.35,522.7,89.73,0.3224,128.86,135.5
6430.7,55.44,12.24,273.61,522.2,89.02,0.3237,130.03,135.7
6440.0,55.64,12.27,274.01,521.5,89.06,0.3247,129.8,136.61
6430.5,55.51,12.22,274.69,519.4,89.36,0.3225,129.24,139.7
6410.0,55.31,12.2,271.1,517.6,88.45,0.3204,127.5,138.96
6429.3,55.2,12.21,271.0,520.0,88.45,0.3206,127.89,138.96
6409.9,55.0,12.13,268.74,515.8,89.53,0.319,127.3,138.09
6434.7,55.4,12.2,271.82,519.9,89.53,0.3218,128.04,137.25
6429.9,55.54,12.25,271.58,517.5,89.51,0.321,127.89,138.8
6445.0,56.01,12.29,273.89,524.6,90.7,0.3226,132.21,140.0
6444.5,55.29,12.35,272.45,521.8,89.75,0.318,131.59,140.0
6454.7,56.12,12.42,276.06,525.5,91.74,0.3199,132.96,140.43
6451.5,56.17,12.39,276.5,527.8,91.3,0.3213,132.0,141.0
6445.5,56.35,12.38,275.26,521.7,90.94,0.3204,131.51,140.6
6421.7,55.79,12.27,273.52,521.0,88.93,0.3186,130.24,139.88
6422.0,55.69,12.31,273.48,518.8,88.91,0.319,130.24,139.88
6480.0,57.11,12.43,274.73,525.2,89.63,0.3232,131.41,139.24
6505.0,56.88,12.48,275.05,528.8,89.72,0.326,132.59,140.9
6527.2,57.26,12.49,275.72,529.9,89.95,0.326,132.41,140.19
6479.4,56.8,12.28,273.09,528.7,88.72,0.3229,131.85,139.47
6499.0,56.73,12.35,274.19,525.9,88.85,0.3236,131.33,139.22
6508.0,56.84,12.38,274.45,528.5,89.29,0.3249,131.5,139.93
6494.8,56.6,12.36,274.26,527.8,88.7,0.3234,130.89,138.2
6505.0,56.77,12.34,274.38,527.0,88.49,0.3224,130.51,138.7
6523.0,56.82,12.37,275.54,529.6,88.56,0.324,130.46,139.64
6514.1,56.91,12.37,274.86,528.5,88.56,0.323,130.46,138.81
6530.2,56.91,12.45,275.98,532.5,89.12,0.325,131.4,139.64
6518.8,56.5,12.36,274.37,527.0,89.42,0.3242,130.92,139.3
6525.0,56.57,12.36,274.31,530.1,88.93,0.3238,130.65,138.78
6539.9,56.7,12.42,275.49,532.6,89.24,0.3244,131.83,138.78
6534.7,56.98,12.5,275.83,533.4,89.99,0.3252,131.8,139.32
6548.7,56.6,12.47,276.69,532.1,90.5,0.3244,131.52,138.69
6538.7,56.41,12.46,276.18,531.6,89.87,0.3235,131.11,138.53
6510.0,55.86,12.34,272.0,522.6,88.78,0.3195,130.63,138.34
6503.6,55.87,12.34,271.99,523.0,88.86,0.3171,130.47,138.41
6549.9,56.8,12.4,273.12,527.3,90.5,0.3165,130.96,138.99
6583.2,57.66,12.44,275.29,530.4,92.11,0.3204,135.49,140.2
6642.0,57.99,12.6,280.15,535.3,93.31,0.3269,138.0,143.0
6616.2,57.72,12.51,279.34,530.1,92.99,0.3246,138.58,143.5
6611.4,57.82,12.49,279.78,529.8,92.79,0.3251,137.73,145.0
6680.9,58.17,12.57,282.28,533.6,93.5,0.328,139.78,145.18
6687.8,58.03,12.51,281.3,534.2,94.06,0.327,140.31,146.2
6693.3,57.94,12.57,281.56,533.2,93.63,0.3263,141.83,145.18
6724.1,57.95,12.73,281.77,535.7,95.84,0.328,142.23,146.3
6731.5,57.98,12.68,281.61,538.6,96.05,0.3276,141.78,144.8
6763.7,58.02,12.7,281.8,539.8,95.91,0.3311,141.56,145.49
6729.0,57.79,12.57,279.81,534.7,95.66,0.3291,139.38,143.3
6736.7,57.59,12.56,279.98,533.5,95.1,0.328,137.98,143.0
6729.9,57.71,12.57,279.11,534.6,95.0,0.3275,138.08,142.8
6681.6,57.06,12.46,277.12,529.5,94.34,0.3245,136.53,142.5
6678.5,57.45,12.43,276.45,529.6,93.06,0.3228,136.08,142.25
6708.8,57.83,12.48,279.47,534.1,92.64,0.3248,137.81,142.8
6691.0,57.64,12.48,277.9,530.4,92.26,0.3244,137.32,142.8
6708.1,57.63,12.52,278.82,530.2,93.03,0.3257,138.05,142.0
6707.0,57.49,12.52,278.69,530.4,92.68,0.3255,138.05,142.0
6696.4,57.53,12.48,279.28,529.8,93.19,0.3253,138.27,142.0
6701.5,57.62,12.47,278.38,528.4,92.84,0.325,137.14,142.0
6726.3,58.08,12.62,279.51,533.7,93.22,0.327,139.41,144.26
6743.2,58.23,12.61,280.15,537.6,93.57,0.3294,140.82,144.67
6712.2,58.01,12.53,279.01,531.9,93.13,0.3283,138.43,143.12
6723.4,57.91,12.55,280.05,535.0,93.1,0.3288,138.23,143.96
6707.2,57.77,12.54,279.16,537.1,92.84,0.327,137.8,144.26
6718.9,57.85,12.53,279.19,536.4,93.34,0.327,137.8,144.26
6711.2,57.83,12.54,279.02,536.9,93.4,0.3274,138.15,143.69
6703.6,57.71,12.51,278.0,534.3,92.89,0.3259,138.07,142.68
6724.2,57.78,12.51,278.8,536.9,92.8,0.326,137.65,143.8
6732.3,57.94,12.52,278.01,537.2,92.5,0.3264,138.57,145.0
6755.6,57.84,12.49,276.51,534.2,93.27,0.3279,138.42,144.63
6734.7,57.14,12.33,276.0,528.9,93.04,0.3261,137.41,143.59
6646.9,56.48,12.16,272.51,520.5,92.1,0.3229,135.68,141.5
6620.0,56.32,12.16,271.26,518.8,91.02,0.3222,135.5,140.71
6622.2,56.15,12.19,271.11,516.5,90.51,0.3215,135.49,140.29
6587.0,56.01,12.15,270.32,515.9,90.16,0.32,135.14,139.2
6610.0,56.28,12.16,271.98,518.5,90.52,0.3221,135.28,138.7
6634.5,56.47,12.19,272.43,522.0,90.15,0.3229,135.41,138.7
6626.0,56.41,12.21,271.32,521.0,90.33,0.3221,135.18,139.03
6661.4,56.52,12.2,273.34,523.4,92.61,0.3235,135.58,140.26
6664.5,56.69,12.23,273.47,523.5,92.24,0.3227,135.24,141.3
6698.0,57.09,12.59,274.88,525.9,92.78,0.3237,136.04,141.3
6688.0,56.86,12.52,273.88,523.5,92.51,0.3223,135.2,141.3
6715.8,57.1,12.6,275.36,527.5,92.56,0.3252,135.95,143.1
6692.0,56.87,12.49,274.37,523.3,92.34,0.3246,135.76,143.53
6679.1,56.82,12.42,273.62,519.9,92.8,0.322,135.58,142.9
6656.5,56.55,12.36,272.05,519.0,92.79,0.3218,134.17,142.62
6648.3,56.52,12.34,272.08,519.2,92.84,0.3206,134.68,140.85
6695.2,56.95,12.41,273.69,523.8,93.36,0.323,135.35,142.8
6705.7,56.87,12.39,274.02,524.0,93.41,0.3232,135.04,143.16
6677.7,56.78,12.38,272.28,520.9,93.04,0.3232,134.34,140.0
6681.2,56.77,12.38,272.2,520.7,94.07,0.323,134.93,140.85
6685.0,56.75,12.38,272.7,520.1,94.44,0.3223,134.71,140.69
6710.0,57.02,12.45,274.07,523.0,94.44,0.3227,134.79,140.52
6700.7,56.93,12.46,273.39,523.8,94.38,0.3229,134.92,141.58
6675.0,56.73,12.4,272.3,521.4,93.98,0.3224,134.64,141.58
6675.1,56.71,12.39,272.8,521.2,94.7,0.3231,134.64,141.62
6667.7,56.63,12.37,272.06,521.8,94.53,0.323,133.73,140.85
6699.8,57.83,12.53,277.22,530.5,95.46,0.3272,136.18,142.19
6707.4,57.57,12.57,277.99,529.7,97.65,0.331,135.79,143.67
6710.2,57.7,12.56,278.11,530.8,94.95,0.33,135.79,145.5
6704.9,57.76,12.53,276.55,528.0,95.24,0.328,136.48,145.5
6700.0,57.49,12.5,276.36,526.6,95.37,0.3287,135.83,145.3
6693.0,57.31,12.44,275.4,526.3,94.63,0.328,134.83,145.3
6705.0,57.45,12.52,276.05,527.8,95.4,0.3292,134.83,146.0
6705.0,57.5,12.5,276.37,527.1,94.75,0.3289,136.16,145.78
6692.1,57.0,12.37,275.53,527.4,95.95,0.326,136.6,146.96
6711.6,57.2,12.43,275.9,525.7,96.71,0.326,136.56,145.69
6721.8,57.45,12.39,276.35,531.7,97.5,0.3264,136.37,147.0
6745.9,57.65,12.49,277.0,532.1,97.68,0.3278,138.08,149.0
6738.1,57.6,12.47,278.26,529.6,98.47,0.3272,139.0,155.0
6736.9,57.87,12.5,278.0,531.6,97.94,0.3297,137.61,153.5
6734.0,57.84,12.48,277.5,531.8,97.36,0.3281,138.26,156.0
6744.6,58.09,12.52,277.82,531.0,100.09,0.33,143.2,156.94
6718.2,57.78,12.45,276.44,531.0,101.97,0.3295,142.4,175.0
6734.2,58.03,12.4,276.42,528.6,101.44,0.3292,141.57,180.78
6749.5,58.74,12.37,280.49,536.2,101.61,0.3319,145.64,173.55
6909.0,60.5,12.72,288.12,547.9,105.12,0.3375,151.21,182.97
6899.9,60.31,12.68,286.26,548.0,103.29,0.3384,148.43,176.11
6909.1,60.72,12.75,285.56,546.0,103.37,0.3412,147.9,174.7
6880.0,60.13,12.66,283.76,543.2,103.39,0.3375,148.77,171.94
6875.3,60.19,12.66,283.51,544.7,104.95,0.3371,148.17,176.37
6902.5,60.25,12.71,284.36,545.2,104.97,0.3393,148.17,179.64
6905.4,60.42,12.7,285.85,545.1,104.16,0.3437,149.74,179.35
6915.5,60.21,12.73,285.07,548.4,104.83,0.3422,151.23,175.62
6930.0,60.36,12.73,285.68,548.8,104.87,0.3447,151.89,178.82
6915.0,60.15,12.7,285.46,546.4,104.83,0.342,151.05,176.6
6920.0,60.06,12.7,285.31,545.2,104.78,0.343,151.0,180.39
6921.0,60.37,12.8,285.06,546.0,104.59,0.3442,150.75,184.0
7034.4,61.06,12.98,288.07,551.4,106.22,0.3497,153.58,186.62
7040.6,61.09,12.97,287.79,552.8,105.77,0.3495,154.14,184.5
7088.8,61.8,13.04,291.0,557.5,105.73,0.3525,153.36,190.0
7058.1,61.75,12.92,288.61,555.1,104.66,0.3487,153.32,183.45
7046.3,61.53,12.9,288.29,552.5,103.4,0.3462,151.7,182.3
7015.4,61.25,12.86,287.29,548.1,102.58,0.3451,150.43,185.15
7050.0,61.41,12.9,288.81,551.4,103.16,0.3458,150.04,187.81
7055.2,62.03,13.09,291.27,559.3,104.59,0.3481,151.89,197.36
